City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,weather description
526,Jaisalmer,IN,2022-07-22 23:16:18,26.9147,70.9181,83.48,78,100,7.25,light rain
527,Boulder City,US,2022-07-22 23:13:37,35.9786,-114.8325,112.44,10,100,17.47,overcast clouds
528,Nishihara,JP,2022-07-22 23:14:36,26.1842,127.7558,85.68,84,75,11.5,broken clouds
529,Ushtobe,KZ,2022-07-22 23:16:19,45.2514,77.9838,73.51,40,1,5.23,clear sky
530,Pacific Grove,US,2022-07-22 23:16:19,36.6177,-121.9166,83.01,75,0,10.36,clear sky
531,Adeje,ES,2022-07-22 23:16:19,28.1227,-16.726,72.88,78,40,17.27,scattered clouds
532,Taitung,TW,2022-07-22 23:16:20,22.7583,121.1444,82.67,69,0,3.44,clear sky
533,Wahiawa,US,2022-07-22 23:16:21,21.5028,-158.0236,84.52,58,75,6.91,broken clouds
534,Kieta,PG,2022-07-22 23:16:21,-6.2167,155.6333,83.73,62,4,3.58,clear sky
535,Sibolga,ID,2022-07-22 23:16:21,1.7427,98.7792,75.22,87,93,4.29,overcast clouds
536,Sirari,TZ,2022-07-22 23:16:22,-1.2333,34.4333,60.55,62,61,6.71,broken clouds
537,Kitimat,CA,2022-07-22 23:16:22,54.0524,-128.6534,77.38,56,69,1.99,broken clouds
538,Itupiranga,BR,2022-07-22 23:13:06,-5.1347,-49.3267,77.32,49,27,0.98,scattered clouds
539,Camargo,MX,2022-07-22 23:16:23,27.6667,-105.1667,93.09,23,94,9.04,overcast clouds
540,Teguise,ES,2022-07-22 23:16:24,29.0605,-13.564,75.42,69,100,9.22,haze
541,Aleksandrovsk-Sakhalinskiy,RU,2022-07-22 23:16:24,50.8975,142.1561,61.05,80,100,3.4,overcast clouds
542,Camabatela,AO,2022-07-22 23:16:24,-8.1881,15.375,61.54,77,100,3.44,overcast clouds
543,Aklavik,CA,2022-07-22 23:16:25,68.2191,-135.0107,66.2,72,75,12.66,shower rain
544,Polewali,ID,2022-07-22 23:16:26,-3.4324,119.3435,76.1,89,74,3.91,broken clouds
545,Miri,MY,2022-07-22 23:16:26,4.4148,114.0089,73.54,100,20,3.44,few clouds
546,Vardo,NO,2022-07-22 23:16:26,70.3705,31.1107,49.98,93,100,0.0,overcast clouds
547,Kilindoni,TZ,2022-07-22 23:16:27,-7.9139,39.6668,75.33,77,2,16.6,clear sky
548,Mombetsu,JP,2022-07-22 23:16:27,44.3525,143.3525,58.89,98,100,4.47,moderate rain
549,Formosa Do Rio Preto,BR,2022-07-22 23:16:27,-11.0483,-45.1931,73.06,38,1,3.83,clear sky
550,Kidal,ML,2022-07-22 23:16:28,18.4411,1.4078,95.16,19,58,3.91,broken clouds
551,Sabha,LY,2022-07-22 23:17:28,27.0377,14.4283,80.74,22,0,8.95,clear sky
552,Tezu,IN,2022-07-22 23:17:29,27.9167,96.1667,75.52,84,96,2.1,overcast clouds
553,Amapa,BR,2022-07-22 23:17:30,1.0,-52.0,71.87,96,100,1.52,overcast clouds
554,Rabat,MA,2022-07-22 23:15:54,33.9911,-6.8401,73.47,68,40,0.0,scattered clouds
555,Salinopolis,BR,2022-07-22 23:17:31,-0.6136,-47.3561,78.93,83,83,9.78,broken clouds
556,Torbay,CA,2022-07-22 23:15:42,47.6666,-52.7314,72.88,70,75,9.22,broken clouds
557,Gambela,ET,2022-07-22 23:17:32,8.25,34.5833,69.42,97,88,4.25,moderate rain
558,Itarema,BR,2022-07-22 23:15:27,-2.9248,-39.9167,79.36,78,79,15.52,broken clouds
559,Chirongui,YT,2022-07-22 23:17:33,-12.9319,45.1483,69.73,68,0,10.58,clear sky
560,La Palma,US,2022-07-22 23:17:33,33.8464,-118.0467,98.92,60,40,12.66,scattered clouds
561,Mabaruma,GY,2022-07-22 23:17:34,8.2,-59.7833,75.22,89,12,3.15,few clouds
562,Wewak,PG,2022-07-22 23:16:03,-3.5534,143.6268,80.37,84,26,4.99,scattered clouds
563,Crisan,RO,2022-07-22 23:17:35,44.9667,29.4667,69.53,59,9,4.76,clear sky
564,Sirnak,TR,2022-07-22 23:17:35,37.5228,42.4594,68.58,24,0,4.85,clear sky
565,Shimoda,JP,2022-07-22 23:17:36,34.6667,138.95,86.11,76,0,17.47,clear sky
566,Manali,IN,2022-07-22 23:17:36,13.1667,80.2667,81.07,84,100,10.29,overcast clouds
567,Corsicana,US,2022-07-22 23:17:37,32.0954,-96.4689,98.62,32,0,16.11,clear sky
568,Nakapiripirit,UG,2022-07-22 23:17:37,1.9167,34.7833,67.68,64,72,4.12,broken clouds
569,Nikolayevsk-Na-Amure,RU,2022-07-22 23:17:37,53.1406,140.73,64.45,57,100,3.06,overcast clouds
570,Stornoway,GB,2022-07-22 23:17:38,58.2093,-6.3865,57.16,89,75,2.3,broken clouds
571,Linqing,CN,2022-07-22 23:17:38,36.8456,115.7117,70.32,90,97,9.62,overcast clouds
572,Balkhash,KZ,2022-07-22 23:13:25,46.844,74.9804,73.58,37,25,12.48,scattered clouds
573,Kailua,US,2022-07-22 23:17:39,21.4022,-157.7394,87.78,68,40,13.8,scattered clouds
574,Sao Gabriel Da Cachoeira,BR,2022-07-22 23:17:39,-0.1303,-67.0892,74.55,95,81,0.96,broken clouds
575,Stromness,GB,2022-07-22 23:17:39,58.965,-3.296,49.87,84,100,8.01,overcast clouds
576,Longmeadow,US,2022-07-22 23:17:40,42.0501,-72.5829,90.95,49,75,10.36,broken clouds
577,Serov,RU,2022-07-22 23:17:40,59.6033,60.5787,47.16,75,4,4.56,clear sky
578,Yatou,CN,2022-07-22 23:17:41,37.15,122.3833,70.66,96,100,2.39,moderate rain
579,Rutland,US,2022-07-22 23:17:41,43.6167,-73.0162,85.53,58,0,9.22,clear sky
580,Saint-Pie,CA,2022-07-22 23:17:42,45.5001,-72.8991,82.49,52,0,3.44,clear sky
581,Baiyin,CN,2022-07-22 23:17:42,36.5583,104.2081,67.08,41,0,2.89,clear sky
582,Chumikan,RU,2022-07-22 23:17:42,54.7183,135.315,59.88,78,28,2.64,scattered clouds
583,Suntar,RU,2022-07-22 23:17:43,62.1444,117.6319,67.39,74,97,5.12,overcast clouds
584,Nova Olimpia,BR,2022-07-22 23:13:49,-14.7972,-57.2881,79.03,34,2,3.51,clear sky
585,Ambon,ID,2022-07-22 23:17:43,-3.6954,128.1814,75.34,17,20,5.75,few clouds
586,Toktogul,KG,2022-07-22 23:17:44,41.8708,72.9402,75.31,33,0,2.33,clear sky
587,Usolye,RU,2022-07-22 23:17:44,59.4268,56.6808,52.81,73,44,4.65,scattered clouds
588,Big Rapids,US,2022-07-22 23:17:45,43.6981,-85.4837,84.27,39,0,8.05,clear sky
589,Antalaha,MG,2022-07-22 23:17:45,-14.9003,50.2788,66.24,90,33,6.58,light rain
590,Kayerkan,RU,2022-07-22 23:17:45,69.3497,87.7602,66.52,55,48,5.84,scattered clouds
591,Minna,NG,2022-07-22 23:17:46,9.6139,6.5569,71.83,97,100,3.36,overcast clouds
592,Caravelas,BR,2022-07-22 23:17:46,-17.7125,-39.2481,69.85,81,2,4.99,clear sky
593,Rocha,UY,2022-07-22 23:17:46,-34.4833,-54.3333,51.4,97,32,3.91,scattered clouds
594,Kingaroy,AU,2022-07-22 23:17:47,-26.5333,151.8333,58.53,76,77,13.78,broken clouds
595,San Cristobal,VE,2022-07-22 23:17:47,7.7669,-72.225,75.38,82,61,3.27,broken clouds
596,Mount Pleasant,US,2022-07-22 23:12:52,32.7941,-79.8626,87.94,82,0,10.36,haze
597,Athabasca,CA,2022-07-22 23:17:48,54.7169,-113.2854,64.81,63,85,7.31,overcast clouds
598,Pakxan,LA,2022-07-22 23:17:48,18.3778,103.6601,73.11,97,100,1.86,overcast clouds
599,Kurunegala,LK,2022-07-22 23:17:49,7.4863,80.3623,73.8,95,89,5.61,overcast clouds
600,Nelson Bay,AU,2022-07-22 23:18:49,-32.7167,152.15,64.0,86,91,1.01,overcast clouds
601,Villagarzon,CO,2022-07-22 23:18:50,1.0375,-76.6267,74.52,86,72,0.56,broken clouds
602,Agadez,NE,2022-07-22 23:18:50,19.75,10.25,91.09,18,63,10.45,broken clouds
603,Nevelsk,RU,2022-07-22 23:18:50,46.6733,141.8633,60.89,84,60,3.51,broken clouds
604,Sao Domingos,BR,2022-07-22 23:18:51,-13.3983,-46.3183,71.13,40,5,7.25,clear sky
605,Amga,RU,2022-07-22 23:18:51,60.8953,131.9608,66.34,89,100,2.86,light rain
606,Kabanjahe,ID,2022-07-22 23:18:52,3.1001,98.4908,61.77,95,90,1.7,light rain
607,Tabou,CI,2022-07-22 23:18:52,4.423,-7.3528,75.15,72,85,8.48,overcast clouds
608,Ambatondrazaka,MG,2022-07-22 23:18:52,-17.8333,48.4167,58.71,79,73,6.33,broken clouds
609,Ulaangom,MN,2022-07-22 23:18:53,49.9811,92.0667,58.62,76,78,5.17,broken clouds
610,Batemans Bay,AU,2022-07-22 23:18:54,-35.7167,150.1833,53.1,83,82,4.09,light rain
611,Jamame,SO,2022-07-22 23:18:54,0.0722,42.7506,73.65,81,37,12.73,scattered clouds
612,Hamilton,US,2022-07-22 23:15:17,39.1834,-84.5333,93.76,50,0,8.05,clear sky
613,Dzaoudzi,YT,2022-07-22 23:18:55,-12.7887,45.2699,69.69,94,0,5.75,clear sky
614,Bloomington,US,2022-07-22 23:14:55,44.8408,-93.2983,95.22,40,40,8.05,scattered clouds
615,Bogorodskoye,RU,2022-07-22 23:18:56,56.55,37.8833,60.93,84,16,3.76,few clouds
616,Tautira,PF,2022-07-22 23:18:57,-17.7333,-149.15,75.83,78,19,8.52,few clouds
617,Guerrero Negro,MX,2022-07-22 23:17:20,27.9769,-114.0611,75.09,60,21,21.43,few clouds
618,Tazmalt,DZ,2022-07-22 23:18:58,36.3868,4.3989,82.35,34,0,3.31,clear sky
619,Garowe,SO,2022-07-22 23:18:58,8.4054,48.4845,75.0,69,48,25.01,scattered clouds
620,Jingdezhen,CN,2022-07-22 23:18:59,29.2947,117.2079,83.39,79,46,2.35,scattered clouds
621,Vrangel,RU,2022-07-22 23:18:59,42.7297,133.0839,63.0,94,100,4.34,overcast clouds
622,Maumere,ID,2022-07-22 23:19:00,-8.6199,122.2111,74.34,76,78,6.31,broken clouds
623,Omsukchan,RU,2022-07-22 23:19:00,62.5333,155.8,59.13,38,75,6.31,broken clouds
624,Araouane,ML,2022-07-22 23:19:00,18.9048,-3.5265,93.81,33,67,13.24,broken clouds
625,Norden,DE,2022-07-22 23:19:01,53.6,7.2,59.97,73,100,7.63,overcast clouds
626,Pochutla,MX,2022-07-22 23:19:01,15.7432,-96.4661,84.81,66,92,4.65,overcast clouds
627,Acarau,BR,2022-07-22 23:19:02,-2.8856,-40.12,79.45,79,81,15.64,broken clouds
628,Salgar,CO,2022-07-22 23:19:02,5.965,-75.9654,67.78,93,67,4.34,broken clouds
629,Karak,JO,2022-07-22 23:19:02,31.1667,35.75,68.52,57,0,7.14,clear sky
630,Shanghai,CN,2022-07-22 23:16:30,31.2222,121.4581,87.93,82,0,8.95,clear sky
631,Tiarei,PF,2022-07-22 23:19:03,-17.5333,-149.3333,84.22,78,14,7.67,light rain
632,Fort Nelson,CA,2022-07-22 23:15:37,58.8053,-122.7002,74.79,33,40,6.91,scattered clouds
633,Bongandanga,CD,2022-07-22 23:19:04,1.5,21.05,68.92,99,100,0.56,overcast clouds
634,Pitea,SE,2022-07-22 23:19:04,65.3172,21.4794,57.29,68,100,6.4,overcast clouds
635,Gat,IL,2022-07-22 23:19:05,31.61,34.7642,77.68,100,1,1.61,clear sky
636,Buraydah,SA,2022-07-22 23:19:05,26.326,43.975,88.25,13,32,8.19,scattered clouds
637,Sterling,US,2022-07-22 23:19:06,39.0062,-77.4286,92.25,59,20,8.99,few clouds
638,Buenaventura,CO,2022-07-22 23:15:16,3.8801,-77.0312,75.56,94,82,2.44,broken clouds
639,Nurota,UZ,2022-07-22 23:19:06,40.5614,65.6886,86.36,20,0,10.85,clear sky
640,Anakapalle,IN,2022-07-22 23:19:07,17.6833,83.0167,78.49,89,100,5.37,overcast clouds
641,Sinnamary,GF,2022-07-22 23:19:07,5.3833,-52.95,78.35,85,43,6.8,scattered clouds
642,Nakamura,JP,2022-07-22 23:19:08,32.9833,132.9333,78.67,71,61,3.69,broken clouds
643,Plettenberg Bay,ZA,2022-07-22 23:19:08,-34.0527,23.3716,56.23,62,100,5.64,overcast clouds
644,Aswan,EG,2022-07-22 23:20:08,24.0934,32.907,87.55,21,71,13.71,broken clouds
645,Bakchar,RU,2022-07-22 23:20:09,57.0186,82.0711,50.38,98,54,6.31,broken clouds
646,Tongliao,CN,2022-07-22 23:20:09,43.6125,122.2653,76.75,72,100,4.34,overcast clouds
647,Darnah,LY,2022-07-22 23:20:10,32.767,22.6367,76.78,77,0,14.0,clear sky
648,Rolante,BR,2022-07-22 23:15:57,-29.6506,-50.5758,69.35,83,100,3.22,overcast clouds
649,Nieuw Amsterdam,SR,2022-07-22 23:20:10,5.8833,-55.0833,81.01,81,20,6.91,few clouds
650,Takoradi,GH,2022-07-22 23:20:11,4.8845,-1.7554,74.43,81,79,8.77,broken clouds
651,Campbell River,CA,2022-07-22 23:20:11,50.0163,-125.2446,71.98,53,75,8.05,broken clouds
652,Erzin,TR,2022-07-22 23:20:12,36.9559,36.2,75.29,57,0,1.81,clear sky
653,Vangaindrano,MG,2022-07-22 23:20:12,-23.35,47.6,63.97,89,30,2.1,light rain
654,Nichinan,JP,2022-07-22 23:20:12,31.6,131.3667,80.28,68,52,3.09,broken clouds
655,Merrill,US,2022-07-22 23:20:13,45.1805,-89.6835,85.77,46,75,8.05,broken clouds
656,Kargil,IN,2022-07-22 23:20:13,34.5667,76.1,64.22,51,100,4.76,overcast clouds
657,Baherden,TM,2022-07-22 23:20:14,38.4362,57.4316,85.26,58,0,5.82,clear sky
658,Panjab,AF,2022-07-22 23:20:14,34.388,67.0233,62.01,40,63,2.82,broken clouds
659,Kadoshkino,RU,2022-07-22 23:20:15,54.0257,44.4191,57.7,94,92,8.05,overcast clouds
660,Maarianhamina,AX,2022-07-22 23:20:15,60.0973,19.9348,60.66,100,75,1.14,broken clouds
661,Flinders,AU,2022-07-22 23:20:15,-34.5833,150.8552,57.06,93,76,5.99,broken clouds
662,Zelenoborsk,RU,2022-07-22 23:20:16,61.4669,64.0333,44.67,77,81,4.54,broken clouds
663,Byron Bay,AU,2022-07-22 23:20:16,-28.65,153.6167,57.94,82,100,20.83,overcast clouds
664,Bilma,NE,2022-07-22 23:20:17,18.6853,12.9164,94.78,23,75,4.23,broken clouds
665,North Battleford,CA,2022-07-22 23:15:38,52.7834,-108.2847,71.69,49,40,13.8,scattered clouds
666,Oktyabrskiy,RU,2022-07-22 23:20:17,54.4815,53.471,58.62,81,6,2.59,clear sky
667,Carutapera,BR,2022-07-22 23:20:18,-1.195,-46.02,77.36,86,55,6.51,broken clouds
668,Kano,NG,2022-07-22 23:20:19,12.0001,8.5167,76.87,76,100,9.1,light rain
669,Agucadoura,PT,2022-07-22 23:20:19,41.4318,-8.7804,72.25,73,0,8.32,clear sky
670,At-Bashi,KG,2022-07-22 23:20:20,41.1702,75.8106,58.91,45,0,0.78,clear sky
671,Keflavik,IS,2022-07-22 23:20:20,64.0049,-22.5624,53.51,100,75,4.61,fog
672,Poum,NC,2022-07-22 23:19:53,-20.2333,164.0167,76.57,84,98,20.45,light rain
673,Gravelbourg,CA,2022-07-22 23:20:21,49.8834,-106.5512,80.35,35,73,17.07,broken clouds
674,Penha,BR,2022-07-22 23:20:22,-26.7694,-48.6458,64.27,94,75,4.61,mist
675,Itoman,JP,2022-07-22 23:20:22,26.1247,127.6694,86.4,84,75,10.36,broken clouds
676,Nizwa,OM,2022-07-22 23:20:23,22.9333,57.5333,85.32,68,96,2.28,overcast clouds
677,Arzgir,RU,2022-07-22 23:20:23,45.3728,44.2206,68.67,64,68,10.78,broken clouds
678,Brae,GB,2022-07-22 23:20:24,60.3964,-1.353,51.37,75,100,8.59,overcast clouds
679,San Jeronimo,PE,2022-07-22 23:20:24,-11.9472,-75.2829,53.82,56,19,6.6,few clouds
680,Ulundi,ZA,2022-07-22 23:20:25,-28.3352,31.4162,57.04,87,0,4.43,clear sky
681,Dalbandin,PK,2022-07-22 23:20:25,28.8947,64.4101,84.49,59,93,9.04,overcast clouds
682,Freeport,US,2022-07-22 23:20:25,40.6576,-73.5832,86.31,61,0,19.57,clear sky
683,Matiri,TZ,2022-07-22 23:20:26,-10.75,34.9,53.89,69,25,2.28,scattered clouds
684,Hobyo,SO,2022-07-22 23:20:26,5.3505,48.5268,75.43,82,37,22.66,scattered clouds
685,Yumen,CN,2022-07-22 23:18:43,40.2833,97.2,74.17,16,0,9.95,clear sky
686,Sorsk,RU,2022-07-22 23:20:27,54.0033,90.2467,52.03,88,100,4.56,overcast clouds
687,Novaya Igirma,RU,2022-07-22 23:20:27,57.1334,103.9112,60.85,82,100,3.36,overcast clouds
688,Okhotsk,RU,2022-07-22 23:20:28,59.3833,143.3,63.21,77,92,3.98,overcast clouds
689,Alaca,TR,2022-07-22 23:20:28,40.1683,34.8425,57.61,89,0,4.0,clear sky
690,Mango,US,2022-07-22 23:20:28,27.9797,-82.3065,92.14,71,23,4.12,few clouds
691,Daru,PG,2022-07-22 23:20:29,-9.0763,143.2092,78.08,88,55,11.39,broken clouds
692,Mariana,BR,2022-07-22 23:20:51,-20.3778,-43.4161,61.84,64,1,1.68,clear sky
693,Andenes,NO,2022-07-22 23:21:30,69.3143,16.1194,51.93,93,100,21.85,heavy intensity drizzle
694,Buchanan,LR,2022-07-22 23:21:30,5.8808,-10.0467,75.4,80,54,8.39,broken clouds
695,Wattegama,LK,2022-07-22 23:20:18,6.7989,81.4808,74.46,90,87,4.25,overcast clouds
696,Khon Buri,TH,2022-07-22 23:21:31,14.5254,102.2459,75.31,93,100,3.0,overcast clouds
697,Nioro,GM,2022-07-22 23:21:32,13.35,-15.75,75.58,92,99,8.59,overcast clouds
698,Berbera,SO,2022-07-22 23:21:32,10.4396,45.0143,89.06,40,74,22.39,broken clouds
699,Madingou,CG,2022-07-22 23:21:32,-4.1536,13.55,72.93,66,74,3.69,broken clouds
700,Khandbari,NP,2022-07-22 23:21:33,27.3747,87.2039,71.91,93,100,3.13,overcast clouds
701,Bowen,AU,2022-07-22 23:21:33,-20.0167,148.2333,62.65,61,0,5.17,clear sky
702,Nanticoke,US,2022-07-22 23:21:34,41.2054,-76.0049,85.33,81,51,5.44,broken clouds
703,Alekseyevsk,RU,2022-07-22 23:21:34,57.8406,108.3492,63.88,94,100,3.4,overcast clouds
704,Singapore,SG,2022-07-22 23:19:40,1.2897,103.8501,78.84,92,75,1.14,broken clouds
705,Sokoto,NG,2022-07-22 23:21:35,13.0609,5.239,84.87,60,98,1.36,overcast clouds
706,Ryomgard,DK,2022-07-22 23:21:35,56.3843,10.503,59.0,98,100,8.05,overcast clouds
707,Timmins,CA,2022-07-22 23:17:06,48.4669,-81.3331,76.82,44,75,10.36,broken clouds
708,Santa Rosa,PH,2022-07-22 23:21:36,14.3122,121.1114,84.02,77,67,4.65,broken clouds
709,Sao Felix Do Xingu,BR,2022-07-22 23:21:36,-6.6447,-51.995,76.87,41,8,1.66,clear sky
710,Malanje,AO,2022-07-22 23:21:36,-9.5402,16.341,69.03,36,82,3.33,broken clouds
711,Kungurtug,RU,2022-07-22 23:21:37,50.5994,97.5228,53.35,87,78,1.28,broken clouds
712,Korla,CN,2022-07-22 23:21:37,41.7597,86.1469,78.58,25,0,4.07,clear sky
713,Darlawn,IN,2022-07-22 23:21:38,24.0167,92.9,69.69,99,100,1.07,light rain
714,Bend,US,2022-07-22 23:19:56,44.0582,-121.3153,87.08,18,0,10.36,clear sky
715,Sobolevo,RU,2022-07-22 23:21:38,54.4299,31.8996,59.47,80,28,1.43,scattered clouds
716,Zlutice,CZ,2022-07-22 23:21:39,50.0919,13.163,66.87,66,55,2.57,broken clouds
